"Value","Timestamp"
"452974.115385","2024-07-30T16:00:00.000Z"
"452974.115385","2024-07-31T05:00:00.000Z"
"452974.115385","2024-07-31T18:00:00.000Z"
"452974.115385","2024-08-01T07:00:00.000Z"
"452974.115385","2024-08-01T20:00:00.000Z"
"452974.115385","2024-08-02T09:00:00.000Z"
"452974.115385","2024-08-02T22:00:00.000Z"
"452974.115385","2024-08-03T11:00:00.000Z"
"452974.115385","2024-08-04T00:00:00.000Z"
"452974.115385","2024-08-04T13:00:00.000Z"
"452974.115385","2024-08-05T02:00:00.000Z"
"452974.115385","2024-08-05T15:00:00.000Z"
"452974.115385","2024-08-06T04:00:00.000Z"
"452974.115385","2024-08-06T17:00:00.000Z"
"452819.1875","2024-08-07T04:00:00.000Z"
"452819.1875","2024-08-07T17:00:00.000Z"
"454060.732877","2024-08-08T04:00:00.000Z"
"454060.732877","2024-08-08T17:00:00.000Z"
"454060.732877","2024-08-09T04:00:00.000Z"
"454060.732877","2024-08-09T17:00:00.000Z"
"454060.732877","2024-08-10T06:00:00.000Z"
"454060.732877","2024-08-10T19:00:00.000Z"
"454060.732877","2024-08-11T08:00:00.000Z"
"454060.732877","2024-08-11T21:00:00.000Z"
"454060.732877","2024-08-12T10:00:00.000Z"
"454060.732877","2024-08-12T23:00:00.000Z"
"454060.732877","2024-08-13T12:00:00.000Z"
"454060.732877","2024-08-14T01:00:00.000Z"
"454060.732877","2024-08-14T14:00:00.000Z"
"454060.732877","2024-08-15T03:00:00.000Z"
"454060.732877","2024-08-15T16:00:00.000Z"
"453124.348485","2024-08-16T04:00:00.000Z"
"453124.348485","2024-08-16T17:00:00.000Z"
"452659.34127","2024-08-17T04:00:00.000Z"
"452659.34127","2024-08-17T17:00:00.000Z"
"451965.771186","2024-08-18T04:00:00.000Z"
"451965.771186","2024-08-18T17:00:00.000Z"
"451965.771186","2024-08-19T06:00:00.000Z"
"451965.771186","2024-08-19T19:00:00.000Z"
"394230.288462","2024-08-20T04:00:00.000Z"
"394230.288462","2024-08-20T17:00:00.000Z"
"394230.288462","2024-08-21T04:00:00.000Z"
"394230.288462","2024-08-21T17:00:00.000Z"
"394230.288462","2024-08-22T06:00:00.000Z"
"394230.288462","2024-08-22T19:00:00.000Z"
"394230.288462","2024-08-23T08:00:00.000Z"
"394230.288462","2024-08-23T21:00:00.000Z"
"450954.314815","2024-08-24T04:00:00.000Z"
"450954.314815","2024-08-24T17:00:00.000Z"
"450954.314815","2024-08-25T06:00:00.000Z"
"450954.314815","2024-08-25T19:00:00.000Z"
"450954.314815","2024-08-26T08:00:00.000Z"
"450954.314815","2024-08-26T21:00:00.000Z"
"450954.314815","2024-08-27T10:00:00.000Z"
"450954.314815","2024-08-27T23:00:00.000Z"
"450954.314815","2024-08-28T12:00:00.000Z"
"450954.314815","2024-08-29T01:00:00.000Z"
"450954.314815","2024-08-29T14:00:00.000Z"
"450954.314815","2024-08-30T03:00:00.000Z"
